message,attributes,tags,timestamp
    raise exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651814677Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 191, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651826901Z
"    response = await self.dispatch_func(request, call_next)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651835710Z
    raise app_exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651875885Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 151, in coro","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651886719Z
"    await self.app(scope, receive_or_disconnect, send_no_error)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651892259Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 189, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651900011Z
"  File ""/app/app/middleware/request_id.py"", line 38, in dispatch","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651908715Z
    with collapse_excgroups():,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651912227Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651916504Z
    response: Response = await call_next(request),"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651922218Z
"  File ""/usr/local/lib/python3.11/contextlib.py"", line 158, in __exit__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651925829Z
                         ^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651932949Z
"    self.gen.throw(typ, value, traceback)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651942130Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 165, in call_next","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651947030Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_utils.py"", line 91, in collapse_excgroups","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.651952800Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.652215849Z
"  File ""/app/app/middleware/security_headers.py"", line 25, in dispatch","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.652229936Z
    response: Response = await call_next(request),"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.652238683Z
                         ^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:20.652244534Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 165, in call_next","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358220661Z
    raise app_exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358226201Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 151, in coro","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358231693Z
"    await self.app(scope, receive_or_disconnect, send_no_error)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358237536Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/cors.py"", line 91, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358242922Z
"    await self.simple_response(scope, receive, send, request_headers=headers)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358252012Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/cors.py"", line 146, in simple_response","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358260441Z
"    await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358266582Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/exceptions.py"", line 62, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358273465Z
"    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358281341Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 64, in wrapped_app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358287289Z
    raise exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358294080Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 53, in wrapped_app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358299978Z
"    await app(scope, receive, sender)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358306706Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 762, in __call__","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358313659Z
"    await self.middleware_stack(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358319700Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 782, in app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358326104Z
"    await route.handle(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:22.358332986Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 77, in app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398123627Z
    raw_response = await run_endpoint_function(,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398129962Z
"  File ""/usr/local/lib/python3.11/site-packages/fastapi/routing.py"", line 294, in app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398130036Z
"    await wrap_app_handling_exceptions(app, request)(scope, receive, send)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398136220Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 64, in wrapped_app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398147540Z
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398157683Z
    raise exc,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398158512Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 53, in wrapped_app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398172253Z
"  File ""/usr/local/lib/python3.11/site-packages/fastapi/routing.py"", line 191, in run_endpoint_function","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398179824Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 72, in app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398183749Z
"    await app(scope, receive, sender)","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398184725Z
    response = await func(request),"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398189397Z
               ^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398195073Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 297, in handle","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398199357Z
"  File ""/usr/local/lib/python3.11/site-packages/fastapi/routing.py"", line 299, in app","{""level"":""error""}","{""project"":""85c0ef4b-b678-431c-9fad-18243e6f91dd"",""environment"":""82177a9e-2734-4d56-9660-5391c5c263a2"",""service"":""7c6d0a5e-23b2-44c2-878d-25d61ec5993d"",""deployment"":""3b7bb5b0-7aa6-4c2a-afc4-bd7c41d3ebb1"",""replica"":""d1e95762-988d-49ad-8661-5b8a115d74de""}",2026-02-01T08:56:24.398205076Z
